Ano;ID;RA;Fase;INDE 2022;Pedra 2022;Turma;Nome;Ano nasc;Idade no ano;Gênero;Ano ingresso;Instituição de ensino;Pedra 20;Pedra 21;Pedra 22;Pedra 23;INDE 22;INDE 23;Ranking Geral ;Ranking na Fase;Ranking Turma;Nº Av;Avaliador1;Recomendação Av1;Avaliador2;Recomendação Av2;Avaliador3;Recomendação Av3;Avaliador4;Recomendação Av4;Auto Avaliação;Engajamento;Psicossocial;Psicopedagógico;Rec Psicologia;Indicador de Aprendizagem;Matem;Portug;Inglês;Indicado;Atingiu PV;Ponto de Virada;Adequaça o ao Ní vel;Fase ideal;Defas;Destaque IEG;Destaque IDA;Destaque IPV;Destaque IPV;Escola;Ativo/ Inativo;Ativo/ Inativo
2024;2600;RA-1129;3N;7,4;Ametista;3N;Aluno-1129;2012;12;Masculino;2023;Pública;;;;Ametista;;7,3;;;;2;Avaliador-21;;Avaliador-23;;;;;;9,2;7,1;8,1;6,9;;6,8;9,0;5,5;6,0;;;5,7;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2601;RA-1546;3N;6,9;Agata;3N;Aluno-1546;2010;14;Masculino;2024;Pública;;;;;;;;;;2;Avaliador-21;;Avaliador-23;;;;;;8,3;6,4;8,8;7,5;;4,7;5,0;3,0;6,0;;;6,2;10;Fase 3 (7° e 8° ano);0;;;;;EE Paschoal Carlos Magno;Cursando;Cursando
2024;2602;RA-1130;3N;6,6;Agata;3N;Aluno-1130;2012;12;Masculino;2023;Pública;;;;Topázio;;8,0;;;;2;Avaliador-21;;Avaliador-23;;;;;;8,8;6,3;8,1;6,9;;4,3;7,5;3,5;2,0;;;5,3;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2603;RA-1168;3N;6,9;Agata;3N;Aluno-1168;2010;14;Feminino;2023;Pública;;;;Quartzo;;5,9;;;;2;Avaliador-21;;Avaliador-23;;;;;;9,6;7,7;7,5;7,2;;5,7;8,5;3,5;5,0;;;6,3;5,0;Fase 4 (9° ano);-1;;;;;EE Paschoal Carlos Magno;Cursando;Cursando
2024;2604;RA-613;3N;7,4;Ametista;3N;Aluno-613;2009;15;Masculino;2021;Pública;Ametista;Ametista;Topázio;Agata;8,1;6,9;;;;2;Avaliador-21;;Avaliador-23;;;;;;8,3;9,6;7,5;6,9;;7,3;8,0;6,0;8,0;;;6,3;5,0;Fase 4 (9° ano);-1;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2605;RA-433;3N;7,2;Ametista;3N;Aluno-433;2010;14;Masculino;2022;Pública;;;Quartzo;Agata;5,6;6,6;;;;2;Avaliador-21;;Avaliador-23;;;;;;7,9;8,4;8,1;6,9;;4,8;6,5;4,0;4,0;;;6,4;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2606;RA-1547;3N;6,7;Agata;3N;Aluno-1547;2010;14;Feminino;2024;Pública;;;;;;;;;;2;Avaliador-21;;Avaliador-23;;;;;;7,9;6,5;8,1;7,5;;6,7;9,5;6,0;4,5;;;6,3;5,0;Fase 4 (9° ano);-1;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2607;RA-1548;3N;6,5;Agata;3N;Aluno-1548;2011;13;Feminino;2024;Pública;;;;;;;;;;2;Avaliador-21;;Avaliador-23;;;;;;8,3;5,2;7,5;7,5;;4,8;9,0;4,5;1,0;;;5,7;10;Fase 3 (7° e 8° ano);0;;;;;Estuda em outra cidade;Cursando;Cursando
2024;2608;RA-304;3N;6,9;Agata;3N;Aluno-304;2008;16;Masculino;2021;Pública;Ametista;Ágata;Ágata;Agata;6,4;6,2;;;;2;Avaliador-21;;Avaliador-23;;;;;;10,0;7,8;7,5;6,9;;7,2;9,0;5,5;7,0;;;5,8;2,5;Fase 6 (2° EM);-3;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2609;RA-1549;3N;6,5;Agata;3N;Aluno-1549;2009;15;Masculino;2024;Pública;;;;;;;;;;2;Avaliador-21;;Avaliador-23;;;;;;9,6;7,4;7,5;7,2;;4,2;5,5;3,0;4,0;;;6,3;5,0;Fase 5 (1° EM);-2;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2610;RA-632;3P;7,5;Ametista;3P;Aluno-632;2012;12;Feminino;2022;Pública;;;Ágata;Ametista;7,0;7,9;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;7,9;9,0;6,9;8,3;;4,2;;6,0;6,5;;;7,9;10;Fase 3 (7° e 8° ano);0;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2611;RA-633;3P;5,2;Quartzo;3P;Aluno-633;2011;13;Feminino;2021;Pública;Ametista;Ágata;Ametista;Agata;7,5;6,7;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;4,6;4,7;2,5;6,9;;3,3;4,0;6,0;;;;6,1;10;Fase 3 (7° e 8° ano);0;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2612;RA-1137;3P;7,2;Ametista;3P;Aluno-1137;2013;11;Feminino;2023;Pública;;;;Topázio;;8,7;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;8,3;7,6;8,1;8,3;;3,5;1,0;4,5;5,0;;;7,5;10;Fase 2 (5° e 6° ano);1;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2613;RA-646;3P;7,7;Ametista;3P;Aluno-646;2010;14;Masculino;2021;Pública;Ametista;Ametista;Topázio;Topázio;8,2;8,4;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;10,0;9,3;7,5;8,3;;6,2;9,0;4,5;5,0;;;7,7;5,0;Fase 4 (9° ano);-1;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2614;RA-1550;3P;6,1;Agata;3P;Aluno-1550;2009;15;Masculino;2024;Pública;;;;;;;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;9,6;5,2;7,5;7,0;;4,3;5,0;3,0;5,0;;;6,2;5,0;Fase 4 (9° ano);-1;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2615;RA-1139;3P;6,9;Agata;3P;Aluno-1139;2012;12;Masculino;2023;Pública;;;;Ametista;;7,7;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;8,3;6,2;7,5;7,5;;4,7;5,0;3,0;6,0;;;7,0;10;Fase 2 (5° e 6° ano);1;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2616;RA-444;3P;5,4;Quartzo;3P;Aluno-444;2010;14;Masculino;2021;Pública;Ágata;Ametista;Ágata;Quartzo;6,7;6,0;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;8,3;6,4;2,5;6,3;;3,7;2,0;5,0;4,0;;;6,0;5,0;Fase 4 (9° ano);-1;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2617;RA-445;3P;7,3;Ametista;3P;Aluno-445;2010;14;Masculino;2022;Pública;;;Ágata;Ametista;6,9;7,9;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;7,9;8,7;7,5;7,8;;4,0;3,0;6,0;3,0;;;7,4;10;Fase 3 (7° e 8° ano);0;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2618;RA-639;3P;5,8;Quartzo;3P;Aluno-639;2012;12;Feminino;2021;Pública;;Ametista;Ágata;Ametista;6,6;7,6;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;7,9;5,3;2,5;6,7;;3,8;1,0;4,5;6,0;;;6,2;10;Fase 3 (7° e 8° ano);0;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2619;RA-1142;3P;8,4;Topázio;3P;Aluno-1142;2012;12;Feminino;2023;Pública;;;;Topázio;;9,2;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;8,3;9,1;7,5;8,1;;8,5;10,0;8,0;7,5;;;7,3;10;Fase 3 (7° e 8° ano);0;;;;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando
2024;2620;RA-1551;3P;6,0;Quartzo;3P;Aluno-1551;2009;15;Masculino;2024;Pública;;;;;;;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;9,6;4,8;7,5;7,5;;3,5;1,0;5,5;4,0;;;6,8;5,0;Fase 5 (1° EM);-2;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2621;RA-458;3P;5,7;Quartzo;3P;Aluno-458;2009;15;Masculino;2021;Pública;Ametista;Quartzo;Ágata;Agata;6,5;6,3;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;8,8;3,7;6,9;7,0;;4,0;3,0;4,0;5,0;;;6,8;5,0;Fase 4 (9° ano);-1;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2622;RA-1552;3P;7,4;Ametista;3P;Aluno-1552;2011;13;Masculino;2024;Pública;;;;;;;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;9,6;9,7;7,5;7,2;;3,2;1,0;4,5;4,0;;;7,2;10;Fase 3 (7° e 8° ano);0;;;;;EM Cecilia Cristina de Oliveira Rodrigues;Cursando;Cursando
2024;2623;RA-1170;3P;6,1;Agata;3P;Aluno-1170;2009;15;Masculino;2023;Pública;;;;Agata;;6,9;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;9,2;5,6;8,1;7,0;;3,5;1,0;2,5;7,0;;;6,7;5,0;Fase 5 (1° EM);-2;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2624;RA-642;3P;7,1;Ametista;3P;Aluno-642;2012;12;Feminino;2021;Pública;;Topázio;Ametista;Topázio;7,8;8,4;;;;4;Avaliador-21;;Avaliador-23;;Avaliador-5;Avaliador-26;;;9,6;9,1;3,8;7,2;;4,0;2,0;5,0;5,0;;;7,0;10;Fase 3 (7° e 8° ano);0;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2625;RA-1553;3R;7,6;Ametista;3R;Aluno-1553;2011;13;Masculino;2024;Pública;;;;;;;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,3;9,0;7,5;8,3;;4,3;6,0;5,0;2,0;;;7,8;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2626;RA-1554;3R;6,9;Agata;3R;Aluno-1554;2009;15;Masculino;2024;Pública;;;;;;;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;6,7;9,6;8,8;7,3;;4,0;3,0;;5,0;;;7,2;5,0;Fase 5 (1° EM);-2;;;;;EE Maria André Schunck Dona;Cursando;Cursando
2024;2627;RA-649;3R;7,0;Agata;3R;Aluno-649;2010;14;Feminino;2021;Pública;Ágata;Ametista;Ametista;Ametista;7,3;7,6;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,8;6,0;8,8;8,3;;3,7;5,5;4,0;1,5;;;7,3;10;Fase 3 (7° e 8° ano);0;;;;;EE Paschoal Carlos Magno;Cursando;Cursando
2024;2628;RA-1136;3R;5,5;Quartzo;3R;Aluno-1136;2010;14;Feminino;2023;Pública;;;;Agata;;6,7;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,8;4,5;8,1;7,5;;1,7;1,0;2,0;2,0;;;6,4;5,0;Fase 4 (9° ano);-1;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2629;RA-653;3R;8,1;Topázio;3R;Aluno-653;2011;13;Feminino;2022;Pública;;;Topázio;Ametista;8,1;7,4;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,8;9,5;8,8;8,3;;5,2;6,5;4,5;4,5;;;7,9;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2630;RA-456;3R;8,3;Topázio;3R;Aluno-456;2011;13;Feminino;2022;Pública;;;Ametista;Ametista;7,2;7,5;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;7,1;9,4;7,5;9,2;;6,5;9,0;6,0;4,5;;;8,9;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2631;RA-655;3R;8,2;Topázio;3R;Aluno-655;2010;14;Feminino;2021;Pública;Ametista;Ametista;Ametista;Topázio;7,8;8,3;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;7,5;10,0;8,8;8,1;;6,8;8,0;4,0;8,5;;;7,2;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2632;RA-656;3R;6,7;Agata;3R;Aluno-656;2011;13;Feminino;2021;Pública;Topázio;Ametista;Ágata;Agata;6,7;6,8;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;9,2;6,0;7,5;7,5;;4,2;5,0;3,5;4,0;;;6,1;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2633;RA-657;3R;8,2;Topázio;3R;Aluno-657;2011;13;Feminino;2021;Pública;;Ametista;Topázio;Topázio;8,1;8,4;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,8;9,6;6,9;8,1;;7,5;8,0;4,5;10,0;;;7,1;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2634;RA-1555;3R;7,5;Ametista;3R;Aluno-1555;2011;13;Masculino;2024;Pública;;;;;;;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,3;10,0;6,3;8,1;;3,0;9,0;;;;;8,1;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2635;RA-461;3R;7,5;Ametista;3R;Aluno-461;2011;13;Feminino;2021;Pública;Ametista;Ametista;Quartzo;Ametista;5,5;7,2;;;;3;Avaliador-20;;Avaliador-21;;Avaliador-23;;;;8,8;9,2;7,5;7,7;;4,5;3,0;4,5;6,0;;;7,1;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2636;RA-398;3U;7,2;Ametista;3U;Aluno-398;2012;12;Feminino;2022;Pública;;;Ametista;Ametista;7,7;7,2;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;7,1;5,7;7,5;7,3;;8,0;8,5;7,5;8,0;;;6,6;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2637;RA-586;3U;8,7;Topázio;3U;Aluno-586;2013;11;Feminino;2021;Privada - Programa de Apadrinhamento;;Topázio;Ametista;Topázio;8,0;8,4;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;9,2;9,2;7,5;8,8;;8,5;7,5;8,0;10,0;;;8,1;10;Fase 2 (5° e 6° ano);1;;;;;Colégio Arco Íris Evolução;Cursando;Cursando
2024;2638;RA-623;3U;6,4;Agata;3U;Aluno-623;2009;15;Masculino;2022;Pública;;;Ametista;Ametista;7,5;7,8;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;8,3;7,4;6,9;6,5;;4,0;3,5;2,5;6,0;;;7,1;5,0;Fase 4 (9° ano);-1;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2639;RA-588;3U;8,7;Topázio;3U;Aluno-588;2013;11;Feminino;2021;Privada - Programa de Apadrinhamento;;Topázio;Topázio;Topázio;8,6;8,4;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;9,2;9,8;7,5;8,8;;7,8;8,5;8,0;7,0;;;8,0;10;Fase 2 (5° e 6° ano);1;;;;;Colégio Arco Íris Evolução;Cursando;Cursando
2024;2640;RA-626;3U;6,4;Agata;3U;Aluno-626;2011;13;Masculino;2021;Pública;;Ágata;Quartzo;Ametista;5,8;7,2;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;9,6;3,4;6,9;7,3;;5,3;5,5;3,5;7,0;;;6,4;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2641;RA-1556;3U;6,7;Agata;3U;Aluno-1556;2010;14;Masculino;2024;Pública;;;;;;;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;7,9;5,2;7,5;7,9;;4,0;3,5;;4,5;;;7,4;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2642;RA-455;3U;7,1;Ametista;3U;Aluno-455;2010;14;Feminino;2022;Pública;;;Ágata;;6,9;;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;8,8;6,1;8,1;8,3;;4,5;3,0;6,5;4,0;;;7,3;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2643;RA-614;3U;7,8;Ametista;3U;Aluno-614;2010;14;Masculino;2021;Pública;;Topázio;Topázio;Topázio;8,3;8,2;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;9,6;9,7;7,5;7,9;;6,8;8,0;4,5;8,0;;;7,6;5,0;Fase 4 (9° ano);-1;;;;;EE Paschoal Carlos Magno;Cursando;Cursando
2024;2644;RA-434;3U;6,6;Agata;3U;Aluno-434;2011;13;Masculino;2022;Pública;;;Ametista;Ametista;7,4;7,1;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;7,1;5,1;7,5;7,3;;5,5;5,5;5,5;5,5;;;6,6;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2645;RA-603;3U;6,9;Agata;3U;Aluno-603;2012;12;Masculino;2022;Pública;;;Ametista;Agata;7,8;6,7;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;9,6;7,2;6,9;6,9;;4,7;4,5;5,5;4,0;;;6,2;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2646;RA-1133;3U;8,2;Topázio;3U;Aluno-1133;2013;11;Feminino;2023;Pública;;;;Topázio;;8,6;;;;4;Avaliador-20;;Avaliador-21;;Avaliador-26;Avaliador-10;;;9,2;9,8;8,8;8,1;;4,5;5,0;3,5;5,0;;;8,8;10;Fase 2 (5° e 6° ano);1;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2647;RA-616;3U;5,5;Quartzo;3U;Aluno-616;2010;14;Masculino;2021;Pública;Ágata;Ametista;Ametista;Quartzo;7,3;5,6;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;7,5;3,1;6,9;6,5;;3,8;3,0;3,5;5,0;;;4,9;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2648;RA-1134;3U;7,8;Ametista;3U;Aluno-1134;2012;12;Masculino;2023;Pública;;;;Ametista;;7,8;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;8,8;8,9;7,5;7,7;;6,0;6,0;5,5;6,5;;;6,9;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2649;RA-1557;3U;8,2;Topázio;3U;Aluno-1557;2010;14;Feminino;2024;Pública;;;;;;;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;9,6;8,9;7,5;7,9;;7,0;6,0;;8,0;;;7,7;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2650;RA-670;3U;8,9;Topázio;3U;Aluno-670;2012;12;Feminino;2022;Privada - Programa de Apadrinhamento;;;Ametista;Topázio;7,5;8,6;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;9,6;9,4;7,5;9,0;;8,7;9,0;7,0;10,0;;;8,2;10;Fase 2 (5° e 6° ano);1;;;;;Colégio Arco Íris Evolução;Cursando;Cursando
2024;2651;RA-620;3U;5,8;Quartzo;3U;Aluno-620;2010;14;Masculino;2021;Pública;;Ametista;Ágata;Ametista;6,0;7,0;;;;3;Avaliador-21;;Avaliador-23;;Avaliador-20;;;;8,3;4,0;7,5;7,1;;2,5;3,5;2,5;1,5;;;5,9;10;Fase 3 (7° e 8° ano);0;;;;;EE Donizetti Aparecido Leite Professor;Cursando;Cursando
2024;2652;RA-1149;4A;8,1;Topázio;4A;Aluno-1149;2009;15;Feminino;2023;Pública;;;;Ametista;;7,4;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;8,3;10,0;10,0;8,6;;6,0;2,0;6,0;10,0;;;8,7;5,0;Fase 5 (1° EM);-1;;;;;EE Joaquim Mendes Feliz;Cursando;Cursando
2024;2653;RA-1558;4A;7,6;Ametista;4A;Aluno-1558;2008;16;Masculino;2024;Pública;;;;;;;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;9,2;8,7;8,8;8,5;;5,5;5,0;5,5;6,0;;;8,3;5,0;Fase 5 (1° EM);-1;;;;;EE Joaquim Mendes Feliz;Cursando;Cursando
2024;2654;RA-326;4A;8,8;Topázio;4A;Aluno-326;2010;14;Feminino;2022;Privada;;;Topázio;Topázio;8,2;8,7;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;9,2;9,0;6,3;8,9;;9,3;10,0;9,0;9,0;;;8,7;10;Fase 3 (7° e 8° ano);1;;;;;Recanto Betânia Centro Educacional;Cursando;Cursando
2024;2655;RA-339;4A;7,7;Ametista;4A;Aluno-339;2011;13;Feminino;2021;Pública;Topázio;Ametista;Topázio;Ametista;8,5;7,4;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;7,5;7,2;5,6;8,0;;8,2;8,0;7,0;9,5;;;7,7;10;Fase 3 (7° e 8° ano);1;;;;;EE Leonice de Aquino Oliveira;Cursando;Cursando
2024;2656;RA-179;4A;8,9;Topázio;4A;Aluno-179;2011;13;Masculino;2022;Privada;;;Ametista;Topázio;8,0;8,4;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;9,2;9,4;9,4;8,8;;8,2;7,0;8,0;9,5;;;8,4;10;Fase 3 (7° e 8° ano);1;;;;;Recanto Betânia Centro Educacional;Cursando;Cursando
2024;2657;RA-1559;4A;6,3;Agata;4A;Aluno-1559;2009;15;Feminino;2024;Pública;;;;;;;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;7,9;5,3;6,9;8,4;;4,7;8,0;;6,0;;;7,6;5,0;Fase 5 (1° EM);-1;;;;;EE Paschoal Carlos Magno;Cursando;Cursando
2024;2658;RA-332;4A;8,4;Topázio;4A;Aluno-332;2009;15;Masculino;2021;Privada - Programa de Apadrinhamento;Ametista;Ametista;Ametista;Topázio;7,9;8,0;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;9,6;7,6;9,4;8,6;;7,0;7,0;7,0;7,0;;;8,7;10;Fase 3 (7° e 8° ano);1;;;;;Colégio Arco Íris Evolução;Cursando;Cursando
2024;2659;RA-1560;4A;8,5;Topázio;4A;Aluno-1560;2010;14;Feminino;2024;Privada;;;;;;;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;9,2;9,2;5,6;8,5;;8,2;6,0;8,5;10,0;;;8,3;10;Fase 3 (7° e 8° ano);1;;;;;Colégio Arco Íris Evolução;Cursando;Cursando
2024;2660;RA-1153;4A;8,3;Topázio;4A;Aluno-1153;2009;15;Feminino;2021;Privada - Programa de Apadrinhamento;;;;Ametista;;8,0;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;8,8;9,7;5,6;8,8;;8,5;8,0;8,5;9,0;;;9,1;5,0;Fase 5 (1° EM);-1;;;;;Colégio Arco Íris Evolução;Cursando;Cursando
2024;2661;RA-183;4A;8,3;Topázio;4A;Aluno-183;2009;15;Feminino;2022;Pública;;;Ametista;Ametista;7,3;7,6;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;7,9;9,2;6,3;8,3;;7,5;5,0;7,5;10,0;;;8,4;10;Fase 4 (9° ano);0;;;;;EE Mario Francisco de Amorim;Cursando;Cursando
2024;2662;RA-199;4A;7,4;Ametista;4A;Aluno-199;2009;15;Masculino;2022;Privada;;;Ametista;Ametista;7,6;7,9;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;8,3;7,6;6,9;8,1;;7,2;5,0;9,0;7,5;;;8,2;5,0;Fase 5 (1° EM);-1;;;;;Estuda em outra cidade;Cursando;Cursando
2024;2663;RA-1561;4A;7,9;Ametista;4A;Aluno-1561;2008;16;Masculino;2024;Pública;;;;;;;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;9,6;9,2;5,0;8,0;;9,0;8,5;8,5;10,0;;;7,7;5,0;Fase 5 (1° EM);-1;;;;;EE Joaquim Mendes Feliz;Cursando;Cursando
2024;2664;RA-336;4A;6,8;Agata;4A;Aluno-336;2009;15;Masculino;2021;Pública;Ametista;Ágata;Ágata;Quartzo;6,8;5,9;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;7,5;5,5;6,3;7,5;;5,8;6,0;6,5;5,0;;;7,2;10;Fase 4 (9° ano);0;;;;;EE Mario Francisco de Amorim;Cursando;Cursando
2024;2665;RA-347;4A;8,4;Topázio;4A;Aluno-347;2010;14;Feminino;2021;Pública;Topázio;Ametista;Ametista;Ametista;7,9;7,6;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;8,8;9,7;6,9;8,0;;7,7;6,5;7,5;9,0;;;7,8;10;Fase 3 (7° e 8° ano);1;;;;;EE Leonice de Aquino Oliveira;Cursando;Cursando
2024;2666;RA-397;4A;6,8;Agata;4A;Aluno-397;2008;16;Feminino;2021;Pública;Quartzo;Quartzo;Quartzo;Agata;5,9;6,2;;;;5;Avaliador-21;;Avaliador-23;;Avaliador-26;Avaliador-1;Avaliador-5;;7,9;7,9;5,6;7,6;;5,7;5,0;4,5;7,5;;;7,4;5,0;Fase 6 (2° EM);-2;;;;;EE Paschoal Carlos Magno;Cursando;Cursando
2024;2667;RA-338;4B;8,1;Topázio;4B;Aluno-338;2010;14;Masculino;2021;Pública;Ametista;Ametista;Ágata;Topázio;6,8;8,3;;;;4;Avaliador-22;;Avaliador-26;;Avaliador-1;Avaliador-5;;;9,2;7,4;7,5;7,6;;6,8;5,0;8,0;7,5;;;8,8;10;Fase 4 (9° ano);0;;;;;EE Leonice de Aquino Oliveira;Cursando;Cursando
2024;2668;RA-392;4B;4,4;Quartzo;4B;Aluno-392;2008;16;Masculino;2022;Pública;;;Ágata;Agata;6,4;6,6;;;;4;Avaliador-22;;Avaliador-26;;Avaliador-1;Avaliador-5;;;9,6;5,4;5,6;3,5;;1,0;;2,0;1,0;;;3,5;5,0;Fase 5 (1° EM);-1;;;;;EE Alexandre Rodrigues Nogueira;Cursando;Cursando
